customer_id,month,segment,ad_exposure,conversion_lift,optimal_number_of_ads
DYPNUVUWUJH,2019-04-01,Segment 2,0,0,0
TXDTMYDPIRK,2019-10-01,Segment 5,7,0.03560571372509003,3
UNRODDBRXOM,2019-05-01,Segment 2,0,0,0
DEEMZRQPBSF,2019-09-01,Segment 2,0,0,0
NBNKQXAWNXT,2019-05-01,Segment 2,0,0,0
NSLAMALURGE,2019-04-01,Segment 3,1,0.01594109833240509,1
KVPTAONUYOB,2019-12-01,Segment 2,0,0,0
YLYOYCLMQQS,2019-07-01,Segment 4,1,0.028828129172325134,1
ORRDWQEMXOK,2019-09-01,Segment 2,1,0.07124204933643341,2
DWKQADVQADO,2019-02-01,Segment 3,3,-0.01848478615283966,7
DGJDBEGQDVS,2019-11-01,Segment 3,0,0,0
TGPTLHPFLSM,2019-10-01,Segment 2,0,0,0
RLTPYNUHWSV,2019-08-01,Segment 5,0,0,0
WGTIGDIGBUQ,2019-07-01,Segment 2,0,0,0
CILDTZHKZVZ,2019-05-01,Segment 2,0,0,0
HBHKULWYMQP,2019-06-01,Segment 2,0,0,0
QCIQTHSNRJO,2019-03-01,Segment 3,0,0,0
ACLNERNAMHL,2019-08-01,Segment 3,0,0,0
MAPYOOEHXCR,2019-08-01,Segment 5,3,0.028363332152366638,2
QEFTAZOSBKI,2019-04-01,Segment 3,6,0.06242625415325165,6
FYMKEOSXCJO,2019-02-01,Segment 4,2,0.10428814589977264,1
SIHTTOSUUSF,2019-09-01,Segment 3,5,0.045753493905067444,8
RQVNZFNVLLN,2019-10-01,Segment 2,0,0,0
TTGNANAEQZJ,2019-02-01,Segment 2,0,0,0
JOOYBTCFNHR,2019-02-01,Segment 5,6,0.03654313087463379,6
WXPTNLVOBDS,2019-03-01,Segment 3,4,0.10126909613609314,3
HRMXPPDLLVZ,2019-07-01,Segment 2,0,0,0
XLIHMBYGHYU,2019-03-01,Segment 2,0,0,0
CDTYLZRUIDR,2019-10-01,Segment 3,3,0.07057468593120575,2
CJMBMBABXDQ,2019-09-01,Segment 3,3,-0.0048160552978515625,5
XSJXNMQFFGY,2019-07-01,Segment 3,0,0,0
ZKVONPFCSDC,2019-01-01,Segment 4,2,0.004754424095153809,2
TTKRGFHTFER,2019-02-01,Segment 2,0,0,0
KSWJWUDZXIL,2019-01-01,Segment 2,2,0.022279053926467896,2
BVHXNTHBNJE,2019-03-01,Segment 2,0,0,0
RSWAAGUESZS,2019-05-01,Segment 1,0,0,0
CZVWQDUCBPI,2019-07-01,Segment 2,2,0.02450600266456604,5
IHUDBJJZOXI,2019-06-01,Segment 3,2,0.018351227045059204,2
IQNCPUBQCXO,2019-07-01,Segment 3,3,0.05901780724525452,5
KBNLFMYJIXB,2019-11-01,Segment 1,2,0.005126520991325378,2
ZNRWRKRCYNR,2019-06-01,Segment 2,0,0,0
ERFJHZPVPBT,2019-12-01,Segment 2,0,0,0
SNHBXGQBJFX,2019-05-01,Segment 3,4,0.005657583475112915,4
LUGCLXKKPLI,2019-04-01,Segment 5,0,0,0
ARIVIDACZWE,2019-02-01,Segment 3,0,0,0
EIKNCLIHXOV,2019-05-01,Segment 3,0,0,0
MCTXVPEPHEG,2019-05-01,Segment 2,7,0.0484505295753479,10
XOJNKVQRKVA,2019-09-01,Segment 2,0,0,0
OCRGSOPEJVL,2019-03-01,Segment 3,1,0.09940336644649506,1
QVORGIRXIIL,2019-04-01,Segment 2,0,0,0
NYDQNHOKXSA,2019-05-01,Segment 3,2,0.02019953727722168,4
WQEVVENWKNV,2019-05-01,Segment 4,3,0.03261582553386688,1
LZRXYPBIPTJ,2019-05-01,Segment 3,0,0,0
CWUQOIXMDFA,2019-01-01,Segment 2,0,0,0
KZAXMXPDVVM,2019-06-01,Segment 3,5,0.05439755320549011,7
ALKCXHUYKOF,2019-04-01,Segment 2,0,0,0
UJLJAGMQRVX,2019-03-01,Segment 1,0,0,0
TTSYCJDRSOF,2019-09-01,Segment 2,0,0,0
WSBMUNCTZRR,2019-07-01,Segment 5,5,8.844435214996338e-4,6
VQSWPHEQHEZ,2019-01-01,Segment 3,2,0.004675731062889099,3
DKOZLKLXDLT,2019-11-01,Segment 3,0,0,0
SPGVIEOCKKT,2019-06-01,Segment 3,1,0.05963514745235443,2
DSPZEGQCYNX,2019-10-01,Segment 3,9,0.09159860014915466,13
ZBMNDKIFJRW,2019-08-01,Segment 2,0,0,0
PFZYOGRHDWV,2019-07-01,Segment 2,0,0,0
DUMEXPXTMRT,2019-01-01,Segment 2,1,0.041012704372406006,1
ZIATIVRBRXD,2019-07-01,Segment 2,1,0.01977725327014923,4
ZBLVNZFJAUP,2019-02-01,Segment 2,0,0,0
BVPPHUAVHJD,2019-03-01,Segment 5,0,0,0
AMCHWHNOSNE,2019-09-01,Segment 2,0,0,0
HUVMKHOBEPP,2019-02-01,Segment 4,1,0.03544561564922333,1
NCNMQJJPEOI,2019-06-01,Segment 2,7,0.06420934200286865,8
KVKZAHDTDZS,2019-05-01,Segment 2,0,0,0
LSIOCQAQHWY,2019-05-01,Segment 3,2,0.04273976385593414,2
IEZUAQXVEDL,2019-10-01,Segment 1,2,0.012771904468536377,0
OCHWSIIHUIZ,2019-11-01,Segment 2,0,0,0
JNJOCZRBQCR,2019-05-01,Segment 2,0,0,0
RAPTIFVXGSB,2019-08-01,Segment 2,0,0,0
LLVDALCHZIV,2019-07-01,Segment 4,4,-0.008937612175941467,7
ZFXMDUESTPR,2019-06-01,Segment 2,1,0.04223380982875824,0
AILLYXXDDWX,2019-04-01,Segment 2,0,0,0
DFODCWCHUEB,2019-04-01,Segment 2,0,0,0
QQQWYIEIICE,2019-03-01,Segment 3,0,0,0
BIJFROTNHWV,2019-11-01,Segment 3,1,0.015586718916893005,2
VGOTVVMYATV,2019-07-01,Segment 2,0,0,0
VAUEZIVRKGN,2019-08-01,Segment 2,0,0,0
HXOYITOWANL,2019-06-01,Segment 3,0,0,0
FDYNGBMBMOF,2019-05-01,Segment 4,1,0.01999780535697937,1
TNPAHRKLMQO,2019-11-01,Segment 3,1,-8.057653903961182e-4,1
XMEWPYMUPSP,2019-12-01,Segment 2,0,0,0
JGAAUSPUGAG,2019-11-01,Segment 2,0,0,0
UJYLEGEKAOL,2019-03-01,Segment 2,0,0,0
CKQTGCMQLKO,2019-03-01,Segment 1,2,-0.009058699011802673,0
VGEQJNQLSFR,2019-05-01,Segment 2,0,0,0
SSLPBKXHWFQ,2019-12-01,Segment 2,0,0,0
KLOENZICILJ,2019-11-01,Segment 2,0,0,0
FZMUTIBKVWE,2019-04-01,Segment 2,3,0.11653368175029755,3
VBYZTLPSWBN,2019-09-01,Segment 2,0,0,0
LZICCLMQKAV,2019-06-01,Segment 2,0,0,0
HGOGXZEGWQM,2019-03-01,Segment 3,0,0,0
ZUVPBXEPIZY,2019-05-01,Segment 2,0,0,0
EAZLXRQZTNU,2019-02-01,Segment 2,0,0,0
NVARXLOJXVL,2019-10-01,Segment 2,0,0,0
BJIPHPQTSTK,2019-07-01,Segment 4,0,0,0
VEDGBJKAOYO,2019-07-01,Segment 3,1,0.013388663530349731,1
MLGINYQOGLQ,2019-08-01,Segment 5,0,0,0
DCBRUVTTNHU,2019-03-01,Segment 3,3,0.010373353958129883,1
GQOBZPRRJPP,2019-02-01,Segment 2,0,0,0
WLIOWRHIGFI,2019-07-01,Segment 2,0,0,0
LEFOADEZDAK,2019-01-01,Segment 2,0,0,0
NOISGLQBKPA,2019-06-01,Segment 2,3,0.0018751174211502075,3
HHXTTWQTRDJ,2019-12-01,Segment 5,0,0,0
TGWCLLRXEJM,2019-11-01,Segment 2,0,0,0
DPNXMQOOPDF,2019-12-01,Segment 3,3,0.10905821621417999,3
NTEDGPALHXO,2019-02-01,Segment 4,0,0,0
RPOPESCLHWQ,2019-06-01,Segment 2,0,0,0
KATAOHYSJCV,2019-06-01,Segment 4,7,0.04679587483406067,5
WERVNYTDZGG,2019-05-01,Segment 5,0,0,0
FDDGANXVXQY,2019-02-01,Segment 2,0,0,0
ASXXCKSJCUT,2019-09-01,Segment 4,0,0,0
UOSUHZDBICT,2019-01-01,Segment 4,0,0,0
RXUIZSJGNIT,2019-09-01,Segment 2,0,0,0
DVSZUWOBBRE,2019-11-01,Segment 3,1,0.011890068650245667,1
FQQXTQFUWRR,2019-10-01,Segment 3,6,0.04388047754764557,8
OMBEMKUDZDY,2019-04-01,Segment 3,0,0,0
HTYFTYNRVST,2019-03-01,Segment 2,0,0,0
OPESPHGCJGD,2019-05-01,Segment 3,4,0.10165736079216003,4
EPIAPVASJSV,2019-11-01,Segment 3,1,0.02590581774711609,1
JBEHXHGVAHF,2019-12-01,Segment 4,2,0.005128145217895508,5
AHYJQNJZBIX,2019-02-01,Segment 4,0,0,0
LGEJTOZCXRJ,2019-02-01,Segment 2,0,0,0
XYWXARCUVIO,2019-03-01,Segment 2,0,0,0
GUFQVFBOUWB,2019-04-01,Segment 3,0,0,0
UOPXOMZAXIU,2019-10-01,Segment 4,0,0,0
TIKRSHINUDJ,2019-05-01,Segment 1,0,0,0
WIUMKCMKOBG,2019-04-01,Segment 2,0,0,0
MPXKPQNDVVF,2019-05-01,Segment 1,0,0,0
JRZRBWYNVOC,2019-04-01,Segment 4,0,0,0
VSVRXOEDHIY,2019-08-01,Segment 3,2,0.07299637794494629,3
RXRONKKGGZE,2019-04-01,Segment 3,2,0.004547208547592163,2
TOAOGUEUHVW,2019-09-01,Segment 2,0,0,0
ILFWVWBRSHR,2019-07-01,Segment 2,0,0,0
RJZMJMIRODT,2019-12-01,Segment 4,1,0.014476373791694641,3
BOXNBKOYPUE,2019-05-01,Segment 4,0,0,0
YCURHEDHDLN,2019-04-01,Segment 3,0,0,0
XNKVXVWBKRV,2019-09-01,Segment 4,5,0.03211534023284912,6
BZVDOVSQMCX,2019-08-01,Segment 4,0,0,0
UOWGBPLVEKL,2019-01-01,Segment 1,0,0,0
ZLOAUKBILYS,2019-10-01,Segment 5,1,0.023163914680480957,1
ISWENJLUFSO,2019-12-01,Segment 2,0,0,0
HBECRUYDRZX,2019-08-01,Segment 2,2,0.0381067618727684,0
YXJOTXOQPRN,2019-10-01,Segment 3,0,0,0
ALJCYSMPBTX,2019-06-01,Segment 3,1,0.027068212628364563,1
OLKBFIHIKUT,2019-05-01,Segment 4,3,0.03478582203388214,4
JICHKBESQMF,2019-03-01,Segment 4,1,0.07242237031459808,0
OZQMUBBLKGI,2019-01-01,Segment 2,0,0,0
NYKKKUNRQHR,2019-07-01,Segment 3,0,0,0
TMSJYTXXQHB,2019-02-01,Segment 3,6,0.02954798936843872,10
IBLTNMAYLSA,2019-01-01,Segment 4,5,0.01583227515220642,8
KUEPTDDVYYI,2019-11-01,Segment 5,4,0.02517165243625641,3
WAXWHWOEVQN,2019-12-01,Segment 5,0,0,0
FICOXUUNEYV,2019-11-01,Segment 2,0,0,0
HKLJANTYVLF,2019-10-01,Segment 2,0,0,0
IAROESJONIY,2019-06-01,Segment 3,4,0.03644518554210663,4
KZKSTFHBMVC,2019-02-01,Segment 4,0,0,0
LEVXWWVUGYL,2019-04-01,Segment 3,1,0.07853040099143982,1
XDIIJYRPUDX,2019-12-01,Segment 1,0,0,0
ZOBSXXZCSYH,2019-09-01,Segment 1,6,0.0213497132062912,2
EIBRFGJFGIZ,2019-11-01,Segment 3,6,-0.0074968039989471436,6
LQAUGSLUMVW,2019-04-01,Segment 2,0,0,0
NYEBSYHKWPC,2019-11-01,Segment 3,0,0,0
QZFPSGIUOVL,2019-11-01,Segment 3,2,0.04430985450744629,3
YFFFUEDABEV,2019-10-01,Segment 2,0,0,0
QHJBXALFSRC,2019-04-01,Segment 2,0,0,0
RIABCCFECUB,2019-03-01,Segment 2,0,0,0
XTSNXVBDEYO,2019-08-01,Segment 2,0,0,0
EWCMOCOGCSC,2019-12-01,Segment 4,2,9.108483791351318e-4,0
GMADNTHVALN,2019-07-01,Segment 3,4,0.009627684950828552,2
WHDLVKKKFTY,2019-03-01,Segment 1,0,0,0
BNWEVBWFYCV,2019-07-01,Segment 2,0,0,0
LACAAZYJDCF,2019-06-01,Segment 2,0,0,0
UJAQYAFGGSG,2019-11-01,Segment 2,0,0,0
NWWLEJDBYJE,2019-01-01,Segment 2,0,0,0
EVMLBQTNFUW,2019-12-01,Segment 2,4,0.15444360300898552,3
ALXIWQRLSIZ,2019-08-01,Segment 2,0,0,0
BOHOYODOKKZ,2019-03-01,Segment 3,1,-0.01704418659210205,1
IDPVYEHQVRC,2019-05-01,Segment 2,0,0,0
MPGREQVALWZ,2019-07-01,Segment 3,3,0.015564367175102234,5
HFXWDOFDRAC,2019-05-01,Segment 4,0,0,0
JOWIBUWCBCQ,2019-04-01,Segment 2,0,0,0
NZNLEAEJQWN,2019-02-01,Segment 2,0,0,0
PMCSUAFKUIG,2019-05-01,Segment 5,0,0,0
AUHQININCXG,2019-09-01,Segment 2,0,0,0
OMDZOHVWDPT,2019-02-01,Segment 2,0,0,0
BXXXVXTKNGR,2019-05-01,Segment 5,0,0,0
TWUENKFEJMR,2019-03-01,Segment 1,0,0,0
YBUCJWMYGHG,2019-08-01,Segment 3,0,0,0
TZSPFXZXMRE,2019-08-01,Segment 5,0,0,0
SBUSEKBHESG,2019-06-01,Segment 5,3,0.023569807410240173,4
HBSHBHAVCCA,2019-07-01,Segment 3,0,0,0
BWMNMKCUZNO,2019-10-01,Segment 5,3,-0.004841014742851257,1
RBDELVKFPKA,2019-03-01,Segment 5,0,0,0
HWGFEVAUZZV,2019-09-01,Segment 2,0,0,0
UHVDHULMFLY,2019-11-01,Segment 3,0,0,0
HHENLQELDBE,2019-04-01,Segment 3,0,0,0
TDPTSEPWTOO,2019-11-01,Segment 2,2,0.032445311546325684,3
OYKQQHNTPRG,2019-01-01,Segment 3,4,-0.007496044039726257,4
VHXXLVFHFFA,2019-04-01,Segment 3,2,0.029091641306877136,3
QHMPHIFXLPK,2019-09-01,Segment 5,0,0,0
UYGRLUGGLLH,2019-12-01,Segment 5,2,-0.01435728371143341,0
KPAWIFCZXGG,2019-09-01,Segment 2,1,0.021763771772384644,0
OQEVGYQAKXY,2019-09-01,Segment 2,0,0,0
OFRCBHTFLNH,2019-02-01,Segment 2,1,0.051604628562927246,0
BIULOUKRQIA,2019-05-01,Segment 2,0,0,0
LYZVDPZSHTC,2019-02-01,Segment 2,0,0,0
OTEZMKFCJUD,2019-02-01,Segment 2,0,0,0
MWHZWSRWWUN,2019-11-01,Segment 3,1,0.037529006600379944,0
PVDJGFGFJQK,2019-05-01,Segment 2,0,0,0
NHADBQTKCFI,2019-04-01,Segment 2,0,0,0
OMAGITVXVRT,2019-05-01,Segment 2,0,0,0
RKFZRVYMTVW,2019-01-01,Segment 3,2,0.007383473217487335,2
NXRUGOLNGRL,2019-01-01,Segment 5,1,0.004435621201992035,0
OYATTJWEPAR,2019-01-01,Segment 2,0,0,0
CLQTHUIKKXN,2019-09-01,Segment 2,0,0,0
AIHAKJMNTRV,2019-12-01,Segment 5,0,0,0
CXREWBAIURU,2019-07-01,Segment 3,0,0,0
WXEMITPTDYU,2019-05-01,Segment 2,0,0,0
CLFYSRMKGKU,2019-08-01,Segment 4,8,0.023741886019706726,4
YMPCBOOXIEY,2019-07-01,Segment 3,1,0.02175992727279663,2
DWZCIVPQLIL,2019-05-01,Segment 4,0,0,0
MROSLDCDBFD,2019-08-01,Segment 3,0,0,0
TRXJAJDCQLX,2019-08-01,Segment 3,0,0,0
BDUJKIGMOMF,2019-01-01,Segment 2,0,0,0
KMQZIUWSZRL,2019-04-01,Segment 1,0,0,0
QCOQUNEXQUH,2019-09-01,Segment 3,2,0.038018301129341125,2
XSLWJWHHYIS,2019-12-01,Segment 2,0,0,0
ZPXSBWFKRIQ,2019-01-01,Segment 3,0,0,0
NQRJWQTGIYV,2019-09-01,Segment 2,0,0,0
QVFUKKINHEX,2019-11-01,Segment 2,0,0,0
PWDKQHUOXGL,2019-12-01,Segment 2,0,0,0
KIUIHKYRZXI,2019-01-01,Segment 5,0,0,0
TZIENECWZHD,2019-01-01,Segment 4,0,0,0
FIHFRQEREBX,2019-10-01,Segment 3,1,-0.007383525371551514,0
XACXNCYBOFJ,2019-05-01,Segment 3,1,0.0031632184982299805,2
UCZEHBTIZEQ,2019-07-01,Segment 1,2,0.037749625742435455,1
BROAHQWBSFM,2019-11-01,Segment 2,0,0,0
IOJCODJFGLS,2019-04-01,Segment 3,0,0,0
QXACXFYMDAW,2019-03-01,Segment 2,0,0,0
PCGOAWVUKDE,2019-12-01,Segment 5,0,0,0
YZJRNOHQAIE,2019-01-01,Segment 3,6,0.010138899087905884,13
AQNZTROZFOT,2019-05-01,Segment 2,9,0.029589012265205383,8
NQBGBZXOOKF,2019-03-01,Segment 3,2,0.04160472750663757,5
BJXTIOLBRHQ,2019-12-01,Segment 2,0,0,0
USYVDPJFPAI,2019-04-01,Segment 3,3,0.0382625013589859,3
PNFYLBEZVUA,2019-02-01,Segment 3,6,0.03140994906425476,9
KEBPUOTBNXL,2019-10-01,Segment 3,4,0.019289299845695496,2
LIRMYVGYKVO,2019-09-01,Segment 4,4,0.03993302583694458,0
PTWCNWFNXPI,2019-09-01,Segment 2,0,0,0
EPUGWASMIGZ,2019-06-01,Segment 2,0,0,0
HISLNSXACUI,2019-12-01,Segment 2,0,0,0
KOBGBTNMZGQ,2019-07-01,Segment 3,7,0.0773564875125885,8
QBWNWXJYFXX,2019-01-01,Segment 2,1,0.03580188751220703,2
XMUYDSRNEHD,2019-02-01,Segment 2,0,0,0
ZDKOFPLAFXV,2019-12-01,Segment 3,0,0,0
JYNHKLIOOKQ,2019-01-01,Segment 5,2,0.0854521095752716,1
PRTYXYMZFHP,2019-06-01,Segment 5,0,0,0
GZKCCFWINBU,2019-12-01,Segment 3,0,0,0
QUZEJEJMIYC,2019-12-01,Segment 1,5,0.03718864917755127,2
PVOJWVBAOTM,2019-02-01,Segment 4,0,0,0
UHLYEFFKKDY,2019-10-01,Segment 4,0,0,0
CGGTMVACZAW,2019-10-01,Segment 2,0,0,0
IVBZGMZEGEY,2019-12-01,Segment 1,0,0,0
NBPVGQFKINR,2019-12-01,Segment 2,0,0,0
ZKXDEEHATVQ,2019-12-01,Segment 2,0,0,0
LWDAJKRKLRY,2019-12-01,Segment 3,3,0.079835906624794,4
LYNLURCOPSB,2019-12-01,Segment 1,0,0,0
VQLRULVXHJQ,2019-12-01,Segment 4,0,0,0
NBVLWLBQWNM,2019-09-01,Segment 3,0,0,0
XMCTLEGLSGQ,2019-11-01,Segment 2,0,0,0
GFWKHKHMBLT,2019-02-01,Segment 2,0,0,0
CHNDWZIGJNP,2019-05-01,Segment 5,4,0.04492902010679245,3
NJAOWNZTLPV,2019-09-01,Segment 2,3,0.022790566086769104,2
SYTCLWRIIGX,2019-07-01,Segment 4,6,0.004753038287162781,5
DJIWWVBUBBR,2019-04-01,Segment 3,5,0.04445581138134003,6
OVUCVFANNDM,2019-05-01,Segment 3,0,0,0
EBBEVGDQBYS,2019-07-01,Segment 2,0,0,0
RIIPPNEFQUP,2019-06-01,Segment 5,3,0.008198738098144531,2
SCNBKHXTPHR,2019-06-01,Segment 3,1,0.11617374420166016,1
NXFIHXWGQWW,2019-11-01,Segment 2,0,0,0
KSNDPTEZKBD,2019-06-01,Segment 3,0,0,0
TKKQKQHEBZX,2019-09-01,Segment 1,4,0.030154764652252197,1
IPFHDXNAPBE,2019-12-01,Segment 2,0,0,0
DXZEURMKJZS,2019-07-01,Segment 2,0,0,0
AOEYJPWPMFR,2019-03-01,Segment 2,0,0,0
EEONYGOVZDI,2019-07-01,Segment 5,0,0,0
VANNCQBGFAB,2019-10-01,Segment 2,0,0,0
SHFXIFKSHPB,2019-06-01,Segment 3,0,0,0
XNCWBXCTTVD,2019-09-01,Segment 2,6,0.07612454891204834,5
DIKSYNEFWLU,2019-01-01,Segment 2,1,0.024952366948127747,2
FFWTQSFDHOW,2019-10-01,Segment 2,2,0.06285060942173004,4
QSUKNDHGCQV,2019-12-01,Segment 2,0,0,0
LPZDXBDTAMZ,2019-02-01,Segment 3,3,0.046359896659851074,6
CCELCTEVLEN,2019-04-01,Segment 2,0,0,0
OJJLMWOVIOR,2019-08-01,Segment 2,0,0,0
JRIVXMCNZKR,2019-03-01,Segment 4,1,0.04754311591386795,0
DAKEJWKFQLA,2019-07-01,Segment 2,4,-1.3592839241027832e-4,4
IPQGGEXWUEC,2019-07-01,Segment 5,2,2.133697271347046e-4,0
YSCUDLJJNBE,2019-11-01,Segment 3,0,0,0
VWCEUSLIKXR,2019-01-01,Segment 3,1,0.010893568396568298,0
JETSQKQHELY,2019-02-01,Segment 2,0,0,0
AUTOGAOUXXZ,2019-12-01,Segment 2,0,0,0
XWSIAGEBYVW,2019-02-01,Segment 3,4,0.009544283151626587,1
SSOSMPRPAYJ,2019-10-01,Segment 2,0,0,0
JIGRHYYNYPL,2019-09-01,Segment 2,0,0,0
BJLZXPNKRZI,2019-01-01,Segment 2,0,0,0
ZDCYCKDVWJO,2019-11-01,Segment 2,0,0,0
DJSDLUWJAAS,2019-08-01,Segment 1,1,0.02281232178211212,0
SPRDPKKVAXA,2019-04-01,Segment 2,0,0,0
WGEORYGJDJD,2019-04-01,Segment 4,1,0.004622608423233032,1
WNFGEPWOHNN,2019-09-01,Segment 2,0,0,0
DAUECVRKDQI,2019-09-01,Segment 5,1,0.007488653063774109,0
LCLYTASOAUK,2019-07-01,Segment 2,0,0,0
QUPJNFALYUU,2019-11-01,Segment 2,0,0,0
IMRIRKMCHUC,2019-06-01,Segment 1,3,0.02556389570236206,0
CYUJUSEJYMO,2019-02-01,Segment 2,0,0,0
OHUMQXBDZIH,2019-09-01,Segment 3,5,0.01818583905696869,7
NZCMLXDFGCZ,2019-03-01,Segment 2,0,0,0
HLJVLSHFKWT,2019-03-01,Segment 2,0,0,0
BPCEYOVZALF,2019-09-01,Segment 1,0,0,0
ZPSXFVKPZXH,2019-06-01,Segment 1,0,0,0
IJWYGHIJNDR,2019-10-01,Segment 3,0,0,0
FFYYJHMICUF,2019-04-01,Segment 2,0,0,0
EFFKYZLHJOX,2019-09-01,Segment 3,0,0,0
HLXGFZZJXAS,2019-02-01,Segment 4,0,0,0
QDQLGZBFXON,2019-12-01,Segment 2,0,0,0
BDGGOOJXVZZ,2019-11-01,Segment 2,0,0,0
TQNVLOMIQHP,2019-06-01,Segment 3,0,0,0
TQFEGXXBVTR,2019-11-01,Segment 2,0,0,0
KHKWJONSZWC,2019-12-01,Segment 3,2,0.04386033117771149,1
SHOYEULBBNJ,2019-06-01,Segment 2,0,0,0
DZUNXMRICCH,2019-05-01,Segment 3,2,0.06784647703170776,1
IUMKBPEHPQW,2019-03-01,Segment 2,0,0,0
XYVLIXCOQTQ,2019-04-01,Segment 2,0,0,0
QHERNLRWRMW,2019-09-01,Segment 2,0,0,0
NHWVHGNNOMM,2019-06-01,Segment 1,0,0,0
XEQFISKOTSE,2019-04-01,Segment 4,3,0.04975336790084839,3
GYLJBNLWXXV,2019-09-01,Segment 3,5,0.031167566776275635,9
UNJZAJRXXGV,2019-04-01,Segment 3,0,0,0
LJPXUWQQYBS,2019-03-01,Segment 2,0,0,0
DPBIELUXKBO,2019-01-01,Segment 2,0,0,0
UHTVDBPDSDB,2019-03-01,Segment 2,0,0,0
VRNVXPUGSSR,2019-09-01,Segment 3,4,0.04261496663093567,6
QREUQMXBZLW,2019-08-01,Segment 4,2,-0.008280262351036072,0
CJACOKDJIKD,2019-02-01,Segment 3,1,0.03974531590938568,2
FXFGWIAWLKG,2019-11-01,Segment 3,1,-0.005143612623214722,3
EMTKWQBTLYP,2019-06-01,Segment 3,0,0,0
SMJNVVJFEQN,2019-10-01,Segment 2,0,0,0
LDWCWAFFEDJ,2019-01-01,Segment 2,0,0,0
ZHWXUGOWEWC,2019-12-01,Segment 4,0,0,0
VDKTRVFWAVU,2019-07-01,Segment 2,0,0,0
BQYLXHBIOBU,2019-10-01,Segment 3,3,0.01253502070903778,3
NPGNOFNQZUE,2019-02-01,Segment 2,0,0,0
UJDHLZOXTYB,2019-02-01,Segment 5,0,0,0
INUJZASABII,2019-04-01,Segment 2,4,0.10646083950996399,3
LTTWKXUEQUH,2019-01-01,Segment 2,0,0,0
PDGUVMFEPRS,2019-08-01,Segment 1,0,0,0
VBPDTFJTUEJ,2019-01-01,Segment 3,2,0.035141363739967346,1
ZBPOQZRTGJT,2019-03-01,Segment 2,0,0,0
REPFDEYXKIC,2019-08-01,Segment 2,0,0,0
GBYZNLWNIIG,2019-09-01,Segment 5,4,-6.13287091255188e-4,1
ADPGQWFSWRA,2019-06-01,Segment 3,0,0,0
LFYGHLBKVDQ,2019-01-01,Segment 1,0,0,0
SCJENFJMXFM,2019-05-01,Segment 1,3,0.07159437239170074,0
XTSEERKYGLU,2019-03-01,Segment 3,2,0.018996521830558777,0
HQKSXLBIKVQ,2019-02-01,Segment 2,0,0,0
DORMXWPDQWX,2019-07-01,Segment 5,0,0,0
ZVCDUISEPZC,2019-12-01,Segment 2,0,0,0
ITMSSFOZVKI,2019-05-01,Segment 2,3,0.027740120887756348,0
VAVFJTNJKPH,2019-06-01,Segment 5,0,0,0
ZSHFXFGYABI,2019-06-01,Segment 3,0,0,0
UHIJHXKFDEE,2019-02-01,Segment 4,2,0.041897088289260864,3
NGVYMNEZOCU,2019-09-01,Segment 3,3,0.014548540115356445,1
CIAWBNLTWLP,2019-10-01,Segment 3,0,0,0
TRCNNTYLXKC,2019-10-01,Segment 1,0,0,0
NDFXRKZDSIM,2019-02-01,Segment 5,2,0.014650702476501465,2
XUYJSYTFURR,2019-07-01,Segment 5,0,0,0
GRDJSFRIHPG,2019-03-01,Segment 3,7,-0.010111138224601746,13
ZMCYKLHYGWY,2019-03-01,Segment 2,0,0,0
NQBGBZXOOKF,2019-11-01,Segment 3,5,0.04319663345813751,7
IXPDPQQDJEY,2019-01-01,Segment 5,0,0,0
DAZNTGSTKET,2019-10-01,Segment 3,1,0.0045430660247802734,2
PGTEGORBEMW,2019-06-01,Segment 2,0,0,0
NLRPHOZOYCR,2019-08-01,Segment 3,2,-0.010760650038719177,3
GVNLRDVWLDX,2019-01-01,Segment 2,0,0,0
MHRWONTVUTN,2019-03-01,Segment 2,0,0,0
ABQNJFIPSDU,2019-09-01,Segment 2,0,0,0
AJPXXJZQWRJ,2019-02-01,Segment 3,3,0.08730363100767136,3
EWGSWDXTCAO,2019-03-01,Segment 3,0,0,0
BRPTIGZDDKG,2019-06-01,Segment 2,0,0,0
UJEQAIXRMVF,2019-03-01,Segment 3,1,0.0063183605670928955,2
MRHAPWWTRKH,2019-07-01,Segment 2,0,0,0
RYWIIWFOKTR,2019-12-01,Segment 2,0,0,0
VBMKBTFLXOC,2019-03-01,Segment 2,2,0.17078067734837532,2
IEXQUMSQQPB,2019-09-01,Segment 2,4,0.027727335691452026,12
BAMDKQIFDDM,2019-08-01,Segment 3,1,0.013198494911193848,3
KPHVYCITHDG,2019-04-01,Segment 2,0,0,0
QGEVIBELVMR,2019-05-01,Segment 2,0,0,0
TDZJKCIYUYH,2019-02-01,Segment 1,0,0,0
GHETPUMLCMS,2019-05-01,Segment 3,8,0.023736387491226196,10
JSIIKGOJCNP,2019-11-01,Segment 2,0,0,0
XVVTZJNFZQC,2019-03-01,Segment 2,0,0,0
CHSFFOGGSRI,2019-06-01,Segment 3,1,0.010406777262687683,2
ZXSXQGJRMPU,2019-11-01,Segment 2,0,0,0
OVUUDVPXFVO,2019-03-01,Segment 3,1,0.0728740319609642,1
TLVROIRYLWR,2019-01-01,Segment 3,1,0.009999625384807587,0
IOUITDBXLSF,2019-05-01,Segment 3,0,0,0
HPBNPPFJPQO,2019-08-01,Segment 2,0,0,0
